"","dataSetName","functionName","nTrainningPoints","compTime","seed","trainAndTestRatio","maxit","learnRate","momentum","networkSize","train.Accuracy","train.Kappa","train.AccuracyLower","train.AccuracyUpper","train.AccuracyNull","train.AccuracyPValue","train.McnemarPValue","train.Sensitivity","train.Specificity","train.Pos.Pred.Value","train.Neg.Pred.Value","train.Precision","train.Recall","train.F1","train.Prevalence","train.Detection.Rate","train.Detection.Prevalence","train.Balanced.Accuracy","train.AUC","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","test.Sensitivity","test.Specificity","test.Pos.Pred.Value","test.Neg.Pred.Value","test.Precision","test.Recall","test.F1","test.Prevalence","test.Detection.Rate","test.Detection.Prevalence","test.Balanced.Accuracy","test.AUC"
"339","7 vs ALL","briSelectionPlusPlus","10008","29.9759032726288","1","0.3","25","0.05","0.01","200","0.971422861710632","0.942845723421263","0.967968273062257","0.974599330513111","0.5","0","5.33974602478574e-10","0.960831334932054","0.982014388489209","0.981625153123724","0.961643835616438","0.981625153123724","0.960831334932054","0.971116946071501","0.5","0.480415667466027","0.489408473221423","0.971422861710632","0.996473704329901","0.93347619047619","0.724870667550021","0.930021587974216","0.936810198403585","0.891","3.36088009756741e-99","1.93856772364961e-255","0.928544706322484","0.973787680209699","0.996558449007686","0.625070106561974","0.996558449007686","0.928544706322484","0.961350117581962","0.891","0.827333333333333","0.830190476190476","0.951166193266091","0.992142421344887"
"340","7 vs ALL","briSelectionPlusPlusNeg","10008","31.6907711029053","1","0.3","25","0.05","0.01","200","0.971123101518785","0.94224620303757","0.967652058311098","0.974316229163693","0.5","0","0.00681231751991695","0.97581934452438","0.966426858513189","0.966739259552564","0.97559007464192","0.966739259552564","0.97581934452438","0.971258080556937","0.5","0.48790967226219","0.504696243005596","0.971123101518785","0.994413222419666","0.969047619047619","0.853561321084151","0.966615524591086","0.97134869615188","0.891","0","1.83015713834597e-72","0.970338303671637","0.958497160332023","0.994794805764068","0.798108403055656","0.994794805764068","0.970338303671637","0.982414371516693","0.891","0.864571428571429","0.869095238095238","0.96441773200183","0.991756553938001"
"341","7 vs ALL","briSelectionPlusPlusLog","10008","30.7918012142181","1","0.3","25","0.05","0.01","200","0.967326139088729","0.934652278177458","0.963654311289956","0.970722602626218","0.5","0","4.57839379755702e-09","0.956634692246203","0.978017585931255","0.977537267714928","0.957542555272941","0.977537267714928","0.956634692246203","0.966973033026967","0.5","0.478317346123102","0.489308553157474","0.967326139088729","0.994560546606679","0.954142857142857","0.796221183178323","0.951226416321891","0.956932731300561","0.891","4.24943847997738e-236","4.26073245503386e-156","0.952167174389397","0.970292704237658","0.996197718631179","0.712772785622593","0.996197718631179","0.952167174389397","0.973684929635196","0.891","0.848380952380952","0.851619047619048","0.961229939313528","0.992549710912897"
"342","7 vs ALL","briSelectionPlusPlusLogNeg","10008","30.5704147815704","1","0.3","25","0.05","0.01","200","0.97152278177458","0.943045563549161","0.968073698963034","0.974693676541464","0.5","0","0.635586122278767","0.97242206235012","0.970623501199041","0.970676241771394","0.972372372372372","0.970676241771394","0.97242206235012","0.971548367774783","0.5","0.48621103117506","0.50089928057554","0.97152278177458","0.994846968148902","0.963857142857143","0.832977135251991","0.961243890572264","0.966340950566799","0.891","0","4.18988167192814e-103","0.963818074929186","0.964176496286588","0.995473614484434","0.765256588072122","0.995473614484434","0.963818074929186","0.979390121378336","0.891","0.858761904761905","0.862666666666667","0.963997285607887","0.992446265806782"
"343","8 vs ALL","baseLine","49000","133.807545423508","1","0.3","25","0.05","0.01","200","0.986571428571429","0.923563139096922","0.985512760487505","0.987571857759045","0.900877551020408","0","5.19372718004884e-12","0.994563124391183","0.913938645254272","0.990568804855486","0.948706988672793","0.990568804855486","0.994563124391183","0.992561946102369","0.900877551020408","0.895979591836735","0.904510204081633","0.954250884822728","0.995059781261651","0.983238095238095","0.899536497933648","0.981409510469287","0.984931080500311","0.906285714285714","0","4.05867672536048e-05","0.992801597309794","0.890752032520325","0.988749345892203","0.927513227513227","0.988749345892203","0.992801597309794","0.990771328194641","0.906285714285714","0.899761904761905","0.91","0.94177681491506","0.993845624143505"
"344","8 vs ALL","briSelection","9714","29.6148891448975","1","0.3","25","0.05","0.01","200","0.976116944616018","0.952233889232036","0.972882594768874","0.979061297221801","0.5","0","1.11767822215919e-08","0.985176034589253","0.967057854642784","0.967644084934277","0.98490249528203","0.967644084934277","0.985176034589253","0.976331360946746","0.5","0.492588017294626","0.509059089973234","0.976116944616018","0.99778516296998","0.443952380952381","0.0963665753337912","0.437216822574571","0.45070346020776","0.906285714285714","1","0","0.390762925598991","0.958333333333333","0.98909429445405","0.139900600845635","0.98909429445405","0.390762925598991","0.560204888704757","0.906285714285714","0.354142857142857","0.358047619047619","0.674548129466162","0.729487758849452"
"345","8 vs ALL","briSelectionPlusPlus","9714","29.8913636207581","1","0.3","25","0.05","0.01","200","0.928659666460778","0.857319332921556","0.923359977594989","0.933700563711083","0.5","0","0.254450582646337","0.925468396129298","0.931850936792259","0.931413178615831","0.925941080196399","0.931413178615831","0.925468396129298","0.928431271300217","0.5","0.462734198064649","0.49680872966852","0.928659666460778","0.978420970283355","0.895904761904762","0.569697624141476","0.89169567115913","0.900003897452488","0.906285714285714","0.999999825567899","0","0.89365279529214","0.917682926829268","0.990564938846826","0.471540469973891","0.990564938846826","0.89365279529214","0.93961659576819","0.906285714285714","0.809904761904762","0.817619047619048","0.905667861060704","0.967129400910576"
"346","8 vs ALL","briSelectionPlusPlusNeg","9714","29.601128578186","1","0.3","25","0.05","0.01","200","0.922380070002059","0.844760140004118","0.916879985855583","0.927625279988964","0.5","0","9.75049435795508e-12","0.941733580399424","0.903026559604694","0.906640237859267","0.939387449132577","0.906640237859267","0.941733580399424","0.923853766915775","0.5","0.470866790199712","0.519353510397365","0.922380070002059","0.974399533472212","0.918380952380952","0.626262384614196","0.914596011840688","0.922049594249109","0.906285714285714","4.63001781997433e-10","3.27754908636801e-201","0.922026061370324","0.883130081300813","0.987062661716729","0.539416511483551","0.987062661716729","0.922026061370324","0.953436566150503","0.906285714285714","0.835619047619048","0.846571428571429","0.902578071335568","0.964406972253834"
"347","8 vs ALL","briSelectionPlusPlusLog","9714","10.9273278713226","1","0.3","25","0.05","0.01","200","0.922791846819024","0.845583693638048","0.917304577342029","0.928023985860102","0.5","0","0.0374022732958448","0.92876261066502","0.916821082973029","0.917802644964395","0.927901646176287","0.917802644964395","0.92876261066502","0.923250102333197","0.5","0.46438130533251","0.505970763845995","0.922791846819024","0.974230672760828","0.917666666666667","0.628585288945485","0.913867108995364","0.921350128079957","0.906285714285714","4.40853717694898e-09","3.58932366130524e-227","0.919398907103825","0.900914634146341","0.988978692138134","0.536135470214696","0.988978692138134","0.919398907103825","0.952920353982301","0.906285714285714","0.833238095238095","0.84252380952381","0.910156770625083","0.96794020105633"
"348","8 vs ALL","briSelectionPlusPlusLogNeg","9714","28.7385594844818","1","0.3","25","0.05","0.01","200","0.926909614988676","0.853819229977352","0.921552981414524","0.932008550777169","0.5","0","0.573475762503516","0.925262507720815","0.928556722256537","0.928320594918405","0.925507900677201","0.928320594918405","0.925262507720815","0.926789028665704","0.5","0.462631253860408","0.498352892732139","0.926909614988676","0.977831176507069","0.915428571428571","0.623418977647954","0.911583746492404","0.919157933922881","0.906285714285714","2.11219147920905e-06","1.82159896600494e-246","0.916193778898697","0.908028455284553","0.989726416165285","0.528385570668244","0.989726416165285","0.916193778898697","0.951541609822647","0.906285714285714","0.830333333333333","0.838952380952381","0.912111117091625","0.969407509432125"
"349","Poker Data","baseLine","717507","440.24276804924","1","0.3","25","0.05","0.01","200","0.992324813555826","0","0.992120183607715","0.992525453438719","0.992324813555826","0.503583887878946","0","1","0","0.992324813555826","NaN","0.992324813555826","1","0.996147622921749","0.992324813555826","0.992324813555826","1","0.5","0.527142780358196","0.992709014220999","0","0.992402001544241","0.993006685539599","0.992709014220999","0.505616673234192","0","1","0","0.992709014220999","NaN","0.992709014220999","1","0.996341168867623","0.992709014220999","0.992709014220999","1","0.5","0.534660611028691"
"350","Poker Data","briSelection","11014","8.35899472236633","1","0.3","25","0.05","0.01","200","0.502269838387507","0.00453967677501366","0.492887154282231","0.511651322016261","0.5","0.320286828003237","0","1","0.00453967677501362","0.501137501137501","1","0.501137501137501","1","0.667677012609117","0.5","0.5","0.997730161612493","0.502269838387507","0.523522202902102","0.992647226205923","0.00766327408565624","0.992338952302869","0.992946160198758","0.992709014220999","0.661376297116465","0","0.99990827521367","0.004014272970562","0.992737408363852","0.243243243243318","0.992737408363852","0.99990827521367","0.996309939010359","0.992709014220999","0.992617958198782","0.999879675970641","0.501961274092116","0.532415902729599"
"351","Poker Data","briSelectionPlusPlus","11014","8.29627060890198","1","0.3","25","0.05","0.01","200","0.544307245324133","0.0886144906482658","0.534950074948871","0.553640981809127","0.5","7.26655289235924e-21","3.34398554354241e-171","0.723806065008171","0.364808425640094","0.532602886157135","0.569121813031161","0.532602886157135","0.723806065008171","0.613655607728427","0.5","0.361903032504086","0.679498819684038","0.544307245324133","0.534033957606624","0.725381540993096","0.00514940606482859","0.723800288286079","0.726958545208294","0.992709014220999","1","0","0.72799014613724","0.370205173951829","0.993686253292136","0.00989697605647242","0.993686253292136","0.72799014613724","0.840336547551522","0.992709014220999","0.722682380334501","0.727274205454906","0.549097660044534","0.53185600032047"
"352","Poker Data","briSelectionPlusPlusNeg","11014","8.25816249847412","1","0.3","25","0.05","0.01","200","0.589068458325767","0.178136916651534","0.579812040132822","0.598277764941334","0.5","1.27591203815792e-78","0","0.938986744143817","0.239150172507717","0.552398248050422","0.796733212341198","0.552398248050422","0.938986744143817","0.695587839655636","0.5","0.469493372071908","0.84991828581805","0.589068458325767","0.524363959711345","0.889031976923802","0.0183202822265432","0.887916534562198","0.890140081734785","0.992709014220999","1","0","0.893730283265796","0.249330954504906","0.993868941800484","0.0169399072699173","0.993868941800484","0.893730283265796","0.941143394306314","0.992709014220999","0.887214108480243","0.892687225815683","0.571530618885351","0.535631356494013"
"353","Poker Data","briSelectionPlusPlusLog","11014","7.99681806564331","1","0.3","25","0.05","0.01","200","0.55674595968767","0.113491919375341","0.547409091699184","0.566052814520698","0.5","5.00901323991512e-33","0","0.907572180860723","0.205919738514618","0.533347561626294","0.690200852099817","0.533347561626294","0.907572180860723","0.671864497916387","0.5","0.453786090430361","0.850826221173053","0.55674595968767","0.525859637711536","0.902056240101723","0.0170293911736751","0.90100024344219","0.903104652726518","0.992709014220999","1","0","0.907138481496162","0.210080285459411","0.993645154924018","0.0163439516968562","0.993645154924018","0.907138481496162","0.948423313114569","0.992709014220999","0.90052454772799","0.906283841133257","0.558609383477787","0.532561070325041"
"354","Poker Data","briSelectionPlusPlusLogNeg","11014","6.99430394172668","1","0.3","25","0.05","0.01","200","0.459687670237879","-0.0806246595242419","0.45034654266499","0.469050118716386","0.5","1","0","0.0564735790811694","0.862901761394589","0.291744840525328","0.477683956574186","0.291744840525328","0.0564735790811694","0.0946295451087783","0.5","0.0282367895405847","0.0967859088432904","0.459687670237879","0.52891469921785","0.0615115950088292","-0.00131046021116485","0.0606648915632134","0.0623665737264082","0.992709014220999","1","0","0.0556507382207357","0.85950044603033","0.981795064439693","0.00664024810475537","0.981795064439693","0.0556507382207357","0.10533103508141","0.992709014220999","0.0552449894797774","0.0562693697297262","0.457575592125533","0.531950794970699"
"355","Skin Data","baseLine","171540","105.504935026169","1","0.3","25","0.05","0.01","200","0.974822198904046","0.926700112520281","0.974069837181617","0.975558454473054","0.792369126734289","0","0","0.998876940786703","0.968518940870934","0.892638498594942","0.999696242519972","0.892638498594942","0.998876940786703","0.942774237144409","0.207630873265711","0.207397691500525","0.232342310831293","0.983697940828819","0.991368316978432","0.975515867078363","0.92859446068674","0.974372964385867","0.976621027640763","0.792673803338003","0","0","0.999475134496785","0.969249249249249","0.894749207095031","0.999858384521428","0.894749207095031","0.999475134496785","0.944217181108219","0.207326196661997","0.207217378293456","0.231592692846553","0.984362191873017","0.991320497208176"
"356","Skin Data","briSelection","71448","49.6059844493866","1","0.3","25","0.05","0.01","200","0.9827286977942","0.965460630267465","0.981746569298896","0.983671338415637","0.501497592654798","0","1.43240289987853e-265","0.999859617598338","0.96570009209902","0.966640427784262","0.999855520559424","0.966640427784262","0.999859617598338","0.982969444367772","0.498502407345202","0.498432426380025","0.515633747620647","0.982779854848679","0.989757208121121","0.94421698382687","0.845620330982372","0.942533592502635","0.945865209013067","0.792673803338003","0","0","1","0.92962676962677","0.787985317685985","1","0.787985317685985","1","0.881422582044239","0.207326196661997","0.207326196661997","0.263109212835127","0.964813384813385","0.946509494667217"
"357","Skin Data","briSelectionPlusPlus","71234","42.9264068603516","1","0.3","25","0.05","0.01","200","0.963205772524356","0.926411545048713","0.96179729041597","0.964576361466329","0.5","0","0","1","0.926411545048713","0.931455620063811","1","0.931455620063811","1","0.964511542888091","0.5","0.5","0.536794227475644","0.963205772524356","0.976576957628256","0.947726376212305","0.854505442139373","0.946092889989556","0.949324412539231","0.792673803338003","0","0","1","0.934054054054054","0.798637673565628","1","0.798637673565627","1","0.888047309697905","0.207326196661997","0.207326196661997","0.259599820449692","0.967027027027027","0.976148262908531"
"358","Skin Data","briSelectionPlusPlusNeg","71234","42.6700344085693","1","0.3","25","0.05","0.01","200","0.981553752421596","0.963107504843193","0.980538752567263","0.982529253624583","0.5","0","2.78802872687544e-287","1","0.963107504843193","0.964420134846064","1","0.964420134846064","1","0.981887853559023","0.5","0.5","0.518446247578404","0.981553752421596","0.981501671366459","0.944026551681924","0.84514108198662","0.942340506511884","0.945677446092681","0.792673803338003","0","0","1","0.929386529386529","0.787415405279744","1","0.787415405279744","1","0.881065926760889","0.207326196661997","0.207326196661997","0.263299644980073","0.964693264693265","0.946726685633653"
"359","Skin Data","briSelectionPlusPlusLog","71234","49.8920693397522","1","0.3","25","0.05","0.01","200","0.962574051716877","0.925148103433754","0.961154237522957","0.963956026475842","0.5","0","0","1","0.925148103433754","0.930360734529687","1","0.930360734529687","1","0.963924221921516","0.5","0.5","0.537425948283123","0.962574051716877","0.953212951777416","0.943591278207761","0.844046764924215","0.941899187317266","0.945248253483531","0.792673803338003","0","0","1","0.928837408837409","0.786115838877714","1","0.786115838877714","1","0.880251797522451","0.207326196661997","0.207326196661997","0.263734918454235","0.964418704418704","0.955538197390973"
"360","Skin Data","briSelectionPlusPlusLogNeg","71234","47.7070508003235","1","0.3","25","0.05","0.01","200","0.964455175899149","0.928910351798299","0.963069432038129","0.965802920145643","0.5","0","0","0.999971923519668","0.928938428278631","0.933651401158676","0.999969776649439","0.933651401158676","0.999971923519668","0.965674312672849","0.5","0.499985961759834","0.535516747620518","0.964455175899149","0.951831115104694","0.943659289688099","0.844203930822389","0.941968141596313","0.945315316674449","0.792673803338003","0","0","0.999868783624196","0.928957528957529","0.786377708978328","0.99996305668951","0.786377708978328","0.999868783624196","0.880365085783606","0.207326196661997","0.207298992069861","0.263612497789627","0.964413156290863","0.951245663343813"
"361","5 vs ALL","baseLine","49000","39.9451909065247","1","0.3","25","0.05","0.01","10-5","0.991836734693878","0.949866568080467","0.990999981467797","0.992614406148424","0.909571428571429","0","7.42134815926665e-07","0.996634432004308","0.943579327465583","0.994403277440731","0.96536596628954","0.994403277440731","0.996634432004308","0.995517604607903","0.909571428571429","0.906510204081633","0.911612244897959","0.970106879734946","0.997379766191032","0.989571428571429","0.935642594767433","0.988103748753518","0.990901096133617","0.910380952380952","0","0.0584823662708882","0.995030860968721","0.934112646121148","0.993523789627618","0.948731786292499","0.993523789627618","0.995030860968721","0.994276754214034","0.910380952380952","0.905857142857143","0.911761904761905","0.964571753544934","0.996127328913925"
"362","5 vs ALL","briSelection","8862","7.107017993927","1","0.3","25","0.05","0.01","10-5","0.976416158880614","0.952832317761228","0.973039272661611","0.979474605969143","0.5","0","0.16653338573117","0.974046490634168","0.978785827127059","0.978684807256236","0.974168912848158","0.978684807256236","0.974046490634168","0.976360140255627","0.5","0.487023245317084","0.497630331753554","0.976416158880614","0.997477457324656","0.603428571428571","0.182708273959955","0.59677456266819","0.61005393634189","0.910380952380952","1","0","0.566691076472434","0.976620616365569","0.995955138812282","0.181584667061845","0.995955138812282","0.566691076472434","0.722362981730897","0.910380952380952","0.515904761904762","0.518","0.771655846419001","0.821694387193624"
"363","5 vs ALL","briSelectionPlusPlus","8862","7.29339957237244","1","0.3","25","0.05","0.01","10-5","0.930264048747461","0.860528097494922","0.924761887286324","0.935481265470318","0.5","0","0.444693199660669","0.928007221846084","0.932520875648838","0.932214917252324","0.928330712199506","0.932214917252324","0.928007221846084","0.930106310789414","0.5","0.464003610923042","0.497743173098623","0.930264048747461","0.977005781011595","0.911714285714286","0.606946207659846","0.907796057297377","0.915518102253879","0.910380952380952","0.253817426956117","1.87728851618897e-291","0.910398577257035","0.925079702444208","0.991963980394392","0.504053271569195","0.991963980394392","0.910398577257035","0.949432686013528","0.910380952380952","0.828809523809524","0.83552380952381","0.917739139850622","0.968045036925436"
"364","5 vs ALL","briSelectionPlusPlusNeg","8862","7.21842622756958","1","0.3","25","0.05","0.01","10-5","0.5","0","0.489534983633419","0.510465016366581","0.5","0.504237716909849","0","1","0","0.5","NaN","0.5","1","0.666666666666667","0.5","0.5","1","0.5","0.858470340960145","0.910380952380952","0","0.906436878167985","0.914210991473088","0.910380952380952","0.506137025460224","0","1","0","0.910380952380952","NaN","0.910380952380952","1","0.953088389251708","0.910380952380952","0.910380952380952","1","0.5","0.822896955526164"
"365","5 vs ALL","briSelectionPlusPlusLog","8862","7.13631987571716","1","0.3","25","0.05","0.01","10-5","0.910629654705484","0.821259309410968","0.904497893128555","0.916489875644822","0.5","0","1.238972590912e-05","0.924621981494019","0.896637327916949","0.899451152579583","0.922451822614349","0.899451152579583","0.924621981494019","0.911862897841086","0.5","0.46231099074701","0.513992326788535","0.910629654705484","0.967550638922415","0.919666666666667","0.62119230745049","0.915908249330237","0.92330842081727","0.910380952380952","9.12224850588788e-07","1.97819067122573e-203","0.923161418558427","0.884165781083953","0.987798735098226","0.531120331950207","0.987798735098226","0.923161418558427","0.954386913613627","0.910380952380952","0.840428571428571","0.850809523809524","0.90366359982119","0.963283596176951"
"366","5 vs ALL","briSelectionPlusPlusLogNeg","8862","7.33848595619202","1","0.3","25","0.05","0.01","10-5","0.906680207628075","0.81336041525615","0.900433189564443","0.912658360528637","0.5","0","5.77329168757692e-12","0.884224779959377","0.929135635296773","0.925803402646503","0.889200863930885","0.925803402646503","0.884224779959377","0.904536534687753","0.5","0.442112389979689","0.477544572331302","0.906680207628075","0.963941447591218","0.879809523809524","0.520474726763597","0.875334939992074","0.884178671042622","0.910380952380952","1","0","0.875457683858144","0.924017003188098","0.991528436018957","0.422087378640777","0.991528436018957","0.875457683858144","0.929884993610756","0.910380952380952","0.797","0.803809523809524","0.899737343523121","0.958508995367325"
"367","0 vs ALL","baseLine","49000","40.4470679759979","1","0.3","25","0.05","0.01","10-5","0.996938775510204","0.982479536766389","0.996408767138456","0.997408474588871","0.902408163265306","0","3.91487190456649e-12","0.999276312813786","0.975324132162275","0.997336583604189","0.993185689948893","0.997336583604189","0.999276312813786","0.998305505975916","0.902408163265306","0.901755102040816","0.904163265306122","0.987300222488031","0.999614855442558","0.994952380952381","0.971827137695662","0.993898280461576","0.995865627912021","0.899","0","9.41047866535757e-10","0.99888765294772","0.95992456388496","0.995512854352531","0.989790957705396","0.995512854352531","0.99888765294772","0.997197398339591","0.899","0.898","0.902047619047619","0.97940610841634","0.998999434573772"
"368","0 vs ALL","briSelection","9564","7.92383313179016","1","0.3","25","0.05","0.01","10-5","0.996026767043078","0.992053534086156","0.994550465743756","0.997186815874573","0.5","0","0.144292055440106","0.994981179422836","0.997072354663321","0.997066219614417","0.994991652754591","0.997066219614417","0.994981179422836","0.996022608331589","0.5","0.497490589711418","0.498954412379757","0.996026767043078","0.999861550380356","0.860047619047619","0.521065304595296","0.855281630045894","0.864713701889461","0.899","1","0","0.845065946289528","0.993399339933993","0.999123246492986","0.418720190779014","0.999123246492986","0.845065946289528","0.915659884638563","0.899","0.759714285714286","0.760380952380952","0.919232643111761","0.987528894089382"
"369","0 vs ALL","briSelectionPlusPlus","9564","7.63480496406555","1","0.3","25","0.05","0.01","10-5","0.97961104140527","0.95922208281054","0.976575900177878","0.982348908844617","0.5","0","2.40228141643978e-18","0.966750313676286","0.992471769134254","0.992273019961365","0.967584097859327","0.992273019961365","0.966750313676286","0.979345408325389","0.5","0.483375156838143","0.487139272271016","0.97961104140527","0.998603237499609","0.967142857142857","0.840671010575289","0.96464245203991","0.96951282580833","0.899","0","5.9009535821981e-134","0.964563801048784","0.99009900990099","0.998848115846635","0.75839653304442","0.998848115846635","0.964563801048784","0.981406628940986","0.899","0.867142857142857","0.868142857142857","0.977331405474887","0.99726927926499"
"370","0 vs ALL","briSelectionPlusPlusNeg","9564","7.63994097709656","1","0.3","25","0.05","0.01","10-5","0.986407360936847","0.972814721873693","0.983880454395025","0.988631231531498","0.5","0","7.71312574850131e-06","0.980970305311585","0.991844416562108","0.991754756871036","0.981175010343401","0.991754756871036","0.980970305311585","0.986333052985702","0.5","0.490485152655793","0.494562944374739","0.986407360936846","0.99881880521914","0.973428571428571","0.867538915784661","0.971162927110896","0.97556184103759","0.899","0","4.75074798031519e-99","0.971979448063986","0.986327204148986","0.998422112193264","0.798168637924456","0.998422112193264","0.971979448063986","0.985023350689785","0.899","0.873809523809524","0.875190476190476","0.979153326106486","0.997286835673193"
"371","0 vs ALL","briSelectionPlusPlusLog","9564","7.80349040031433","1","0.3","25","0.05","0.01","10-5","0.985675449602677","0.971350899205353","0.983088190880389","0.987960346378067","0.5","0","8.49298856017096e-05","0.980761187787537","0.990589711417817","0.990496304118268","0.980948436529302","0.990496304118268","0.980761187787537","0.985604707365767","0.5","0.490380593893768","0.49508573818486","0.985675449602677","0.998768777940279","0.975714285714286","0.877962461253082","0.973541462562755","0.97775401088042","0.899","0","4.69090387993843e-91","0.974363048890301","0.987741631305988","0.998588567395907","0.812330360604885","0.998588567395907","0.974363048890301","0.986327077747989","0.899","0.875952380952381","0.877190476190476","0.981052340098145","0.997160244729837"
"372","0 vs ALL","briSelectionPlusPlusLogNeg","9564","7.50976896286011","1","0.3","25","0.05","0.01","10-5","0.985361773316604","0.970723546633208","0.982749142018279","0.98767232630909","0.5","0","0.271898710819648","0.986825595984944","0.983897950648264","0.98394495412844","0.986786912751678","0.98394495412844","0.986825595984944","0.985383169764042","0.5","0.493412797992472","0.50146382266834","0.985361773316604","0.998226086916974","0.981952380952381","0.906506459688249","0.980059870447675","0.983709737531864","0.899","0","1.40288004330229e-53","0.981990571534509","0.981612446958982","0.997900742814081","0.859620148637489","0.997900742814081","0.981990571534509","0.989881731051606","0.899","0.882809523809524","0.884666666666667","0.981801509246745","0.996681689008382"
"373","4 vs ALL","baseLine","49000","40.4286024570465","1","0.3","25","0.05","0.01","10-5","0.993632653061225","0.963280615492975","0.992888120167856","0.994317760456892","0.902979591836735","0","6.78981353186779e-10","0.997717307779234","0.95561632309634","0.995243033636938","0.978251507321275","0.995243033636938","0.997717307779234","0.996478634793797","0.902979591836735","0.900918367346939","0.905224489795918","0.976666815437787","0.998707873376545","0.991047619047619","0.949208486042369","0.989679525670865","0.992277045046851","0.901428571428571","0","0.00696522476707932","0.996038034865293","0.945410628019324","0.99404259805989","0.963090551181102","0.99404259805989","0.996038034865293","0.995039316058895","0.901428571428571","0.897857142857143","0.903238095238095","0.970724331442308","0.998278937657426"
"374","4 vs ALL","briSelection","9508","7.74289989471436","1","0.3","25","0.05","0.01","10-5","0.965923432898612","0.931846865797223","0.962078461481545","0.969479403180501","0.5","0","0.404656761927286","0.964240639461506","0.967606226335717","0.967496834107218","0.964360587002096","0.967496834107218","0.964240639461506","0.965865992414665","0.5","0.482120319730753","0.498317206562894","0.965923432898612","0.993617778461341","0.804380952380952","0.406156837704622","0.798950099140594","0.809727416336147","0.901428571428571","1","0","0.786687797147385","0.966183574879227","0.995321481085416","0.331235508446505","0.995321481085416","0.786687797147385","0.878791455210669","0.901428571428571","0.709142857142857","0.71247619047619","0.876435686013306","0.946850269617788"
"375","4 vs ALL","briSelectionPlusPlus","9508","7.85122919082642","1","0.3","25","0.05","0.01","10-5","0.973496003365587","0.946992006731174","0.970066040271398","0.976631567220735","0.5","0","2.17138960200655e-09","0.98359276398822","0.963399242742953","0.964123711340206","0.983254615714899","0.964123711340206","0.98359276398822","0.973760932944606","0.5","0.49179638199411","0.510096760622634","0.973496003365587","0.9941879203112","0.967142857142857","0.833903723307675","0.96464245203991","0.96951282580833","0.901428571428571","8.02082537950346e-294","7.23174719866113e-89","0.967881669307977","0.960386473429952","0.995544446859378","0.765793528505393","0.995544446859378","0.967881669307977","0.981518187175229","0.901428571428571","0.872476190476191","0.876380952380952","0.964134071368964","0.990951050271659"
"376","4 vs ALL","briSelectionPlusPlusNeg","9508","8.26299905776978","1","0.3","25","0.05","0.01","10-5","0.965818258308793","0.931636516617585","0.961967902861093","0.969379685780004","0.5","0","2.55568089746184e-10","0.953723180479596","0.977913336137989","0.977365811597327","0.95481618402136","0.977365811597327","0.953723180479596","0.96539976578303","0.5","0.476861590239798","0.487904922170804","0.965818258308793","0.990612382478347","0.954238095238095","0.78257735843934","0.951324438002368","0.957025157897147","0.901428571428571","1.40436950194249e-177","7.7889150046297e-168","0.951980982567353","0.97487922705314","0.997122779837326","0.689443115818244","0.997122779837326","0.951980982567353","0.974029132773018","0.901428571428571","0.858142857142857","0.860619047619048","0.963430104810247","0.991433963419769"
"377","4 vs ALL","briSelectionPlusPlusLog","9508","7.84696960449219","1","0.3","25","0.05","0.01","10-5","0.969183845183004","0.938367690366008","0.965510596010926","0.972565803475019","0.5","0","0.160886888682085","0.966554480437526","0.971813209928481","0.97166419961937","0.966729441305713","0.97166419961937","0.966554480437526","0.969102604660972","0.5","0.483277240218763","0.497370635254523","0.969183845183004","0.992334090956153","0.959619047619048","0.803393450246222","0.956868438613434","0.962241476079479","0.901428571428571","3.46170311645991e-221","4.47874506791953e-136","0.958478605388273","0.970048309178744","0.996594529276063","0.718682891911238","0.996594529276063","0.958478605388273","0.977165015079707","0.901428571428571","0.864","0.866952380952381","0.964263457283508","0.99157288101855"
"378","4 vs ALL","briSelectionPlusPlusLogNeg","9508","8.09119009971619","1","0.3","25","0.05","0.01","10-5","0.963714766512411","0.927429533024821","0.959758616601748","0.967383443541557","0.5","0","4.79645261852314e-25","0.943416070677324","0.984013462347497","0.983336987502741","0.94562361026885","0.983336987502741","0.943416070677324","0.962962962962963","0.5","0.471708035338662","0.479701304164914","0.963714766512411","0.992544440135792","0.944428571428571","0.746382008490568","0.941244232076598","0.947489169280728","0.901428571428571","3.19235667008137e-113","3.63613020438944e-220","0.940570522979398","0.979710144927536","0.997646663304757","0.643196955280685","0.997646663304757","0.940570522979398","0.968268211110205","0.901428571428571","0.847857142857143","0.849857142857143","0.960140333953467","0.992199216028541"
"379","1 vs ALL","baseLine","49000","41.3573403358459","1","0.3","25","0.05","0.01","10-5","0.996265306122449","0.981516474129355","0.995684515062369","0.996786018985436","0.886040816326531","0","0.657380427110081","0.997811866592961","0.984240687679083","0.997972770623603","0.983008406367377","0.997972770623603","0.997811866592961","0.997892312122085","0.886040816326531","0.884102040816326","0.885897959183673","0.991026277136022","0.999260211844708","0.995809523809524","0.978467343244181","0.994839727772534","0.99663779973605","0.890809523809524","0","0.915106034420506","0.997594483348479","0.981247274313127","0.997701149425287","0.980392156862746","0.997701149425287","0.997594483348479","0.997647813535764","0.890809523809524","0.888666666666667","0.890714285714286","0.989420878830803","0.999702274040252"
