"","dataSetName","functionName","seed","trainAndTestRatio","maxit","learnRate","momentum","networkSize","train.Accuracy","train.Kappa","train.AccuracyLower","train.AccuracyUpper","train.AccuracyNull","train.AccuracyPValue","train.McnemarPValue","train.Sensitivity","train.Specificity","train.Pos.Pred.Value","train.Neg.Pred.Value","train.Precision","train.Recall","train.F1","train.Prevalence","train.Detection.Rate","train.Detection.Prevalence","train.Balanced.Accuracy","train.AUC","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","test.Sensitivity","test.Specificity","test.Pos.Pred.Value","test.Neg.Pred.Value","test.Precision","test.Recall","test.F1","test.Prevalence","test.Detection.Rate","test.Detection.Prevalence","test.Balanced.Accuracy","test.AUC"
"143","12","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","25","0.992152623747087","0.984305247494174","0.991477178854477","0.992787504752014","0.5","0","2.77887503589928e-122","0.999971923519668","0.984333323974507","0.984574556311163","0.999971477467199","0.984574556311163","0.999971923519668","0.992213508657074","0.5","0.499985961759834","0.507819299772581","0.992152623747087","0.99897724264698","0.987186637104343","0.961885904334869","0.986347332857959","0.987987157897508","0.792673803338003","0","1.97823592829677e-206","1","0.983835263835264","0.941794364804746","1","0.941794364804745","1","0.970024820212563","0.207326196661997","0.207326196661997","0.220139559557653","0.991917631917632","0.998882544793843"
"144","12","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","25","0.991970126624926","0.983940253249853","0.991287263849232","0.992612446989234","0.5","0","5.60965810055585e-126","1","0.983940253249853","0.984194092127442","1","0.984194092127442","1","0.992034091858619","0.5","0.5","0.508029873375074","0.991970126624926","0.998929209454563","0.987200239400411","0.96192546341444","0.986361360456996","0.988000333586602","0.792673803338003","0","3.26329038882639e-206","1","0.983852423852424","0.941852561329791","1","0.941852561329791","1","0.97005568814638","0.207326196661997","0.207326196661997","0.220125957261586","0.991926211926212","0.999024364308448"
"145","1","baseLine","1","0.3","100","0.05","0.01","50","0.998938775510204","0.993525197388093","0.998608575226182","0.999207328381245","0.909571428571429","0","1.21223820714794e-06","0.99982050304023","0.990069961633943","0.99901356350185","0.998179749715586","0.99901356350185","0.99982050304023","0.99941687038823","0.909571428571429","0.909408163265306","0.91030612244898","0.994945232337086","0.999934860954342","0.993428571428571","0.959572780545652","0.992240837480764","0.994476420383648","0.910380952380952","0","0.201642922559149","0.996809289674652","0.959086078639745","0.995975749973869","0.967309753483387","0.995975749973869","0.996809289674652","0.996392345498275","0.910380952380952","0.90747619047619","0.911142857142857","0.977947684157199","0.998714385706134"
"146","1","briSelection","1","0.3","100","0.05","0.01","50","0.98747461069736","0.974949221394719","0.984935538106646","0.989685174866008","0.5","0","0.000309995952165586","0.991875423155044","0.983073798239675","0.983221476510067","0.991803278688525","0.983221476510067","0.991875423155044","0.987529491068419","0.5","0.495937711577522","0.504400812457685","0.98747461069736","0.999315974152889","0.623523809523809","0.19615119364474","0.616930359721358","0.630083048672476","0.910380952380952","1","0","0.589026048749869","0.973963868225292","0.995667550839965","0.189164086687306","0.995667550839965","0.589026048749869","0.740173524385434","0.910380952380952","0.536238095238095","0.538571428571429","0.781494958487581","0.818181679216019"
"147","1","briSelectionPlusPlus","1","0.3","100","0.05","0.01","50","0.995486346197247","0.990972692394493","0.993858704716875","0.996773480191759","0.5","0","0.154728923485379","0.996614759647935","0.994357932746558","0.994370637243864","0.996607102465506","0.994370637243864","0.996614759647935","0.995491433724076","0.5","0.498307379823968","0.501128413450688","0.995486346197247","0.999823212679425","0.97847619047619","0.878831933713664","0.97642205599954","0.98039633436128","0.910380952380952","0","1.76753622139246e-67","0.978501935348886","0.978214665249734","0.997813100064007","0.817495559502664","0.997813100064007","0.978501935348886","0.988063170126235","0.910380952380952","0.890809523809524","0.892761904761905","0.97835830029931","0.996439015303914"
"148","1","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","50","0.993342360640939","0.986684721281878","0.991420426529029","0.994928146128426","0.5","0","0.000267090953683743","0.990069961633943","0.996614759647935","0.996592457973648","0.990134529147982","0.996592457973648","0.990069961633943","0.993320502660478","0.5","0.495034980816971","0.496727600993004","0.993342360640939","0.999789648045527","0.970142857142857","0.838288371515389","0.967751096021739","0.972403264580264","0.910380952380952","1.32183452991535e-265","3.6091611905933e-106","0.969243644732713","0.979277364505845","0.997899725348699","0.758124228712464","0.997899725348699","0.969243644732713","0.983362963356064","0.910380952380952","0.882380952380952","0.884238095238095","0.974260504619279","0.996557066749942"
"149","1","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","50","0.994922139471903","0.989844278943805","0.993211259033113","0.996293834002519","0.5","0","0.136037128114145","0.99616339426766","0.993680884676145","0.993696533093201","0.996153846153846","0.993696533093201","0.99616339426766","0.994928434576806","0.5","0.49808169713383","0.501241254795757","0.994922139471903","0.999833348282074","0.981333333333333","0.89355785006718","0.979410902277375","0.983120821682145","0.910380952380952","0","1.33588192689144e-55","0.981588032220944","0.97874601487779","0.997873019249176","0.839562443026436","0.997873019249176","0.981588032220944","0.989663537601519","0.910380952380952","0.893619047619048","0.895523809523809","0.980167023549367","0.997197949220563"
"150","1","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","50","0.994019408711352","0.988038817422704","0.992184450698798","0.995517011707695","0.5","0","0.271818443255495","0.993003836605732","0.995034980816971","0.995024875621891","0.993018018018018","0.995024875621891","0.993003836605732","0.994013328815091","0.5","0.496501918302866","0.498984427894381","0.994019408711352","0.999828305947088","0.973238095238095","0.85334527844863","0.970964914831694","0.975378960681479","0.910380952380952","5.48845981359984e-300","4.70937464245547e-96","0.972382048331415","0.981934112646121","0.99817439862543","0.777777777777778","0.99817439862543","0.972382048331415","0.985109427163372","0.910380952380952","0.885238095238095","0.886857142857143","0.977158080488768","0.99638666688753"
"151","2","baseLine","1","0.3","100","0.05","0.01","50","0.998918367346939","0.993843581648212","0.998585433578017","0.999189681197534","0.902408163265306","0","0.000355112478834895","0.999706002080601","0.991635299038059","0.999095943044412","0.99726603575184","0.999095943044412","0.999706002080601","0.999400879463731","0.902408163265306","0.902142857142857","0.902959183673469","0.99567065055933","0.999985703508182","0.996238095238095","0.979175497310212","0.995313717581569","0.997020567286962","0.899","0","0.00692955201095682","0.998569839504211","0.975483262611975","0.997249259415997","0.987118320610687","0.997249259415997","0.998569839504211","0.997909112563852","0.899","0.897714285714286","0.900190476190476","0.987026551058093","0.999533643859494"
"152","2","briSelection","1","0.3","100","0.05","0.01","50","0.997699707235466","0.995399414470933","0.996519388330867","0.998557874721783","0.5","0","0.135593001266303","0.996863237139272","0.99853617733166","0.998533724340176","0.996868475991649","0.998533724340176","0.996863237139272","0.997697781498535","0.5","0.498431618569636","0.499163529903806","0.997699707235466","0.999969432632934","0.844238095238095","0.489278438338061","0.839262112353513","0.849118586291508","0.899","1","0","0.827374331267546","0.994342291371994","0.999232343909928","0.392883755588674","0.999232343909928","0.827374331267546","0.905218625945351","0.899","0.743809523809524","0.744380952380952","0.91085831131977","0.985580594789633"
"153","2","briSelectionPlusPlus","1","0.3","100","0.05","0.01","50","0.994772061898787","0.989544123797574","0.9931133553791","0.99611730750942","0.5","0","1","0.994772061898787","0.994772061898787","0.994772061898787","0.994772061898787","0.994772061898787","0.994772061898787","0.994772061898787","0.5","0.497386030949394","0.5","0.994772061898787","0.999838329676619","0.985095238095238","0.921833638007332","0.983363730199141","0.986690483080255","0.899","0","2.97413717201662e-41","0.985380581598602","0.982555398396983","0.998015021459227","0.883050847457627","0.998015021459227","0.985380581598602","0.991657560169514","0.899","0.885857142857143","0.887619047619048","0.983967989997792","0.998123911730575"
"154","2","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","50","0.992576327896278","0.985152655792555","0.99064514253881","0.994197629965202","0.5","0","1.93368166008001e-05","0.996445002091175","0.98870765370138","0.988794355675451","0.996417281348788","0.988794355675451","0.996445002091175","0.992604936985731","0.5","0.498222501045588","0.503868674194898","0.992576327896278","0.999789264460814","0.985857142857143","0.925293393219357","0.984167288307828","0.987410454052859","0.899","0","9.92221842940884e-32","0.986757773187139","0.977840641206978","0.997483401156565","0.892426850258176","0.997483401156565","0.986757773187139","0.992091598988151","0.899","0.887095238095238","0.889333333333333","0.982299207197059","0.998115982627297"
"155","2","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","50","0.99581764951903","0.991635299038059","0.994309135731933","0.997010436923232","0.5","0","0.268381627292761","0.994981179422836","0.996654119615224","0.996648512777545","0.994989561586639","0.996648512777545","0.994981179422836","0.995814148179154","0.5","0.497490589711418","0.499163529903806","0.99581764951903","0.999911752579772","0.983142857142857","0.912518589799667","0.981309450335066","0.984840697797549","0.899","0","5.84191745665953e-54","0.982891042957784","0.985384252710985","0.998332167644052","0.866141732283464","0.998332167644052","0.982891042957784","0.990551433299525","0.899","0.883619047619048","0.885095238095238","0.984137647834385","0.998340782070307"
"156","2","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","50","0.993412797992472","0.986825595984943","0.991579871274018","0.994934609232624","0.5","0","0.313499945583588","0.992471769134254","0.99435382685069","0.994343180389692","0.992485911083281","0.994343180389692","0.992471769134254","0.993406593406593","0.5","0.496235884567127","0.499058971141782","0.993412797992472","0.999756860427915","0.981428571428571","0.90422655576593","0.979510708974039","0.983211458809999","0.899","0","3.95865056609182e-60","0.981090100111235","0.984441301272984","0.998221503637833","0.853987730061349","0.998221503637833","0.981090100111235","0.989581663728162","0.899","0.882","0.883571428571429","0.98276570069211","0.997740068211266"
"157","3","baseLine","1","0.3","100","0.05","0.01","50","0.998979591836735","0.994171870797502","0.998654937600019","0.999242541480192","0.902979591836735","0","0.322198806162582","0.999525380825385","0.993899873790492","0.999344692005242","0.995575221238938","0.999344692005242","0.999525380825385","0.999435028248588","0.902979591836735","0.902551020408163","0.903142857142857","0.996712627307939","0.999882845119698","0.994952380952381","0.971498239958699","0.993898280461576","0.995865627912021","0.901428571428571","0","0.145136036946182","0.997622820919176","0.970531400966184","0.99678032302333","0.97809152872444","0.996780323023329","0.997622820919176","0.9972013940226","0.901428571428571","0.899285714285714","0.902190476190476","0.98407711094268","0.999261224291886"
"158","3","briSelection","1","0.3","100","0.05","0.01","50","0.982120319730753","0.964240639461506","0.979251564319331","0.984687997391072","0.5","0","0.00166338813754881","0.977702986958351","0.986537652503155","0.986417657045841","0.97789824854045","0.98641765704584","0.977702986958351","0.982040988802028","0.5","0.488851493479175","0.495582667227598","0.982120319730753","0.998550674683711","0.779238095238095","0.371550518801972","0.773566186496295","0.784832605193668","0.901428571428571","1","0","0.757633386159535","0.976811594202899","0.996664350243224","0.30590015128593","0.996664350243224","0.757633386159535","0.860864345738295","0.901428571428571","0.682952380952381","0.685238095238095","0.867222490181217","0.94510444020814"
"159","3","briSelectionPlusPlus","1","0.3","100","0.05","0.01","50","0.993584350021035","0.98716870004207","0.99176635846966","0.995089086170222","0.5","0","0.0730502974863633","0.992006731173748","0.995161968868321","0.995146655412534","0.99203187250996","0.995146655412534","0.992006731173748","0.993574212577689","0.5","0.496003365586874","0.498422381152713","0.993584350021035","0.999469835113499","0.965428571428571","0.829005188390388","0.962868541900015","0.967858683486481","0.901428571428571","5.83374397947305e-276","2.49440602886289e-124","0.96391970417327","0.979227053140097","0.997648988518316","0.747970479704797","0.997648988518316","0.96391970417327","0.980494357872112","0.901428571428571","0.868904761904762","0.870952380952381","0.971573378656683","0.995152825946597"
"160","3","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","50","0.992217080353387","0.984434160706773","0.990238980198956","0.993883935361285","0.5","0","0.295455432745926","0.991165334455196","0.993268826251578","0.993254637436762","0.991183879093199","0.993254637436762","0.991165334455196","0.99220888608128","0.5","0.495582667227598","0.498948254101809","0.992217080353387","0.999450764752451","0.978047619047619","0.885783577044587","0.975974552644388","0.979986834934486","0.901428571428571","0","2.24652298657556e-69","0.977812995245642","0.980193236714976","0.99778987655652","0.828501429154757","0.99778987655652","0.977812995245642","0.987700434887009","0.901428571428571","0.881428571428571","0.883380952380952","0.979003115980309","0.997253445825071"
"161","3","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","50","0.993268826251578","0.986537652503155","0.991412462137786","0.994812429695065","0.5","0","0.260589034273618","0.992217080353387","0.994320572149769","0.994308600337268","0.99223341729639","0.994308600337268","0.992217080353387","0.99326173931354","0.5","0.496108540176693","0.498948254101809","0.993268826251578","0.999588991684969","0.975428571428571","0.873590138070927","0.973243894279645","0.977480241687438","0.901428571428571","0","9.71457094211654e-82","0.974854727945061","0.980676328502415","0.997837136368552","0.810055865921788","0.997837136368552","0.974854727945061","0.986212056434374","0.901428571428571","0.878761904761905","0.880666666666667","0.977765528223738","0.996759240119331"
"162","3","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","50","0.991270509045015","0.982541018090029","0.989189818070683","0.993041182463358","0.5","0","0.000443984978978538","0.987799747580984","0.994741270509045","0.994704511755984","0.987883852099436","0.994704511755984","0.987799747580984","0.991240105540897","0.5","0.493899873790492","0.49652923853597","0.991270509045015","0.999502091014205","0.979238095238095","0.891394238912747","0.977218121809805","0.9811238274334","0.901428571428571","0","2.06689150464529e-63","0.97918647649234","0.979710144927536","0.997739261492087","0.837324525185797","0.997739261492087","0.97918647649234","0.988375813159859","0.901428571428571","0.882666666666667","0.884666666666667","0.979448310709938","0.99695603686095"
"163","4","baseLine","1","0.3","100","0.05","0.01","50","0.998122448979592","0.990683761020069","0.997697839926695","0.998486168716765","0.886040816326531","0","0.00914914757959378","0.999239911553344","0.989434097421203","0.998641867317343","0.994062612450522","0.998641867317343","0.999239911553344","0.998940799926316","0.886040816326531","0.885367346938776","0.886571428571429","0.994337004487274","0.999879122211029","0.996761904761905","0.983322854059487","0.995896723046412","0.997484641578393","0.890809523809524","0","0.275092376635891","0.998449778157909","0.982991713911906","0.997916332745632","0.987297415681121","0.997916332745632","0.998449778157909","0.998182984181274","0.890809523809524","0.889428571428571","0.891285714285714","0.990720746034907","0.999831426167494"
"164","4","briSelection","1","0.3","100","0.05","0.01","50","0.993194842406877","0.986389684813754","0.991489631647794","0.994634672130759","0.5","0","0.566279574045329","0.992657593123209","0.993732091690544","0.993725349587666","0.992665474060823","0.993725349587666","0.992657593123209","0.99319118437556","0.5","0.496328796561605","0.499462750716332","0.993194842406877","0.999639171938243","0.937047619047619","0.739816796611129","0.933677940579451","0.940295680216139","0.890809523809524","1.33445033968151e-118","1.49544610187494e-268","0.930614208585022","0.989533362407327","0.998623300636723","0.636108774880852","0.998623300636723","0.930614208585022","0.963420033204206","0.890809523809524","0.829","0.830142857142857","0.960073785496174","0.996843804093381"
"165","4","briSelectionPlusPlus","1","0.3","100","0.05","0.01","50","0.994985673352435","0.989971346704871","0.993493357710288","0.996210074544342","0.5","0","0.0450208810025388","0.993553008595988","0.996418338108882","0.996408045977011","0.993571428571429","0.996408045977011","0.993553008595988","0.994978479196557","0.5","0.496776504297994","0.498567335243553","0.994985673352435","0.999836214655463","0.977190476190476","0.892214600248715","0.975080131150872","0.979167249044318","0.890809523809524","0","3.06896117898972e-97","0.974929170898594","0.995638901003053","0.999451994739149","0.829578488372093","0.999451994739149","0.974929170898594","0.987038289811933","0.890809523809524","0.868476190476191","0.868952380952381","0.985284035950823","0.999181830598988"
"166","4","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","50","0.993194842406877","0.986389684813754","0.991489631647794","0.994634672130759","0.5","0","0.908676678179949","0.993015759312321","0.993373925501433","0.993371551415263","0.993018259935553","0.993371551415263","0.993015759312321","0.99319362349991","0.5","0.49650787965616","0.499820916905444","0.993194842406877","0.999662904296763","0.993238095238095","0.965893378125019","0.992034816667475","0.994301596712822","0.890809523809524","0","9.74142993752351e-17","0.993531833003688","0.990841692106411","0.998871392486699","0.949435854575846","0.998871392486699","0.993531833003688","0.996194457844241","0.890809523809524","0.885047619047619","0.886047619047619","0.99218676255505","0.999696632376932"
"167","4","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","50","0.996239255014327","0.992478510028653","0.99491992873852","0.997288282046788","0.5","0","0.00871191296237958","0.997851002865329","0.994627507163324","0.994644769725098","0.997844053180022","0.994644769725098","0.997851002865329","0.996245306633292","0.5","0.498925501432665","0.501611747851003","0.996239255014327","0.999846284872456","0.990619047619048","0.953079455343323","0.989221225089253","0.991878398865079","0.890809523809524","0","1.07177179624721e-24","0.990859036724221","0.988661142607937","0.998599288869734","0.9298605414274","0.998599288869734","0.990859036724221","0.994714105556897","0.890809523809524","0.882666666666667","0.883904761904762","0.989760089666079","0.99958046540039"
"168","4","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","50","0.995254297994269","0.990508595988539","0.993797044928202","0.996443182924018","0.5","0","0.0992856347713578","0.996418338108882","0.994090257879656","0.994103984277291","0.996409980254891","0.994103984277291","0.996418338108882","0.995259815758877","0.5","0.498209169054441","0.501164040114613","0.995254297994269","0.999710144518518","0.990619047619048","0.953149230154764","0.989221225089253","0.991878398865079","0.890809523809524","0","2.49373472947409e-27","0.990645213021863","0.990405582206716","0.998814271855126","0.928454619787408","0.998814271855126","0.990645213021863","0.99471297066638","0.890809523809524","0.882476190476191","0.883523809523809","0.99052539761429","0.999512170967763"
"169","5","baseLine","1","0.3","100","0.05","0.01","50","0.997734693877551","0.987249364922726","0.997272618478984","0.998136107104622","0.90069387755102","0","2.15961493381208e-12","0.999592151175964","0.980887792848335","0.997896355945622","0.996242955541641","0.997896355945622","0.999592151175964","0.998743533726498","0.90069387755102","0.900326530612245","0.902224489795918","0.99023997201215","0.999866839603359","0.991238095238095","0.95041955526649","0.989883448830637","0.992453985326035","0.900380952380952","0","3.64256295891124e-07","0.996985403004019","0.939292543021032","0.993308040889451","0.971810089020772","0.993308040889451","0.996985403004019","0.995143324710975","0.900380952380952","0.897666666666667","0.903714285714286","0.968138973012526","0.998265704198775"
"170","5","briSelection","1","0.3","100","0.05","0.01","50","0.988697081792026","0.977394163584053","0.986392762062538","0.99070147019173","0.5","0","1","0.988697081792026","0.988697081792026","0.988697081792026","0.988697081792026","0.988697081792026","0.988697081792026","0.988697081792026","0.5","0.494348540896013","0.5","0.988697081792026","0.998911350287162","0.728","0.30936745354743","0.721926400985846","0.734010426263188","0.900380952380952","1","0","0.700232705733023","0.978967495219885","0.996687744655224","0.265422498703992","0.996687744655224","0.700232705733023","0.822564612326044","0.900380952380952","0.630476190476191","0.632571428571429","0.839600100476454","0.909591087325931"
"171","5","briSelectionPlusPlus","1","0.3","100","0.05","0.01","50","0.989724619810933","0.979449239621866","0.987516295266861","0.991631940589398","0.5","0","0.0124193306515523","0.99239621866009","0.987053020961776","0.987121831561733","0.992355371900826","0.987121831561733","0.99239621866009","0.98975199836032","0.5","0.496198109330045","0.502671598849157","0.989724619810933","0.999454893826139","0.96252380952381","0.817846016079545","0.959866407614871","0.965052166201533","0.900380952380952","4.18591189743726e-254","1.39939310292406e-133","0.960916014385445","0.977055449330784","0.997365098534336","0.734459216672655","0.997365098534336","0.960916014385445","0.978801346801347","0.900380952380952","0.865190476190476","0.867476190476191","0.968985731858115","0.993937814418695"
"172","5","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","50","0.989724619810933","0.979449239621866","0.987516295266861","0.991631940589398","0.5","0","1","0.989724619810933","0.989724619810933","0.989724619810933","0.989724619810933","0.989724619810933","0.989724619810933","0.989724619810933","0.5","0.494862309905466","0.5","0.989724619810933","0.999157444164522","0.975047619047619","0.872154876722168","0.972847251796818","0.97711510054771","0.900380952380952","0","9.12018846937185e-73","0.975195684366406","0.973709369024857","0.997026062506759","0.812849162011174","0.997026062506759","0.975195684366406","0.985990054007807","0.900380952380952","0.878047619047619","0.880666666666667","0.974452526695631","0.99611399526984"
"173","5","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","50","0.991471434443074","0.982942868886149","0.98943837916731","0.993201483920999","0.5","0","0.0790494582515475","0.989724619810933","0.993218249075216","0.993194473087235","0.989760393200901","0.993194473087235","0.989724619810933","0.991456510550695","0.5","0.494862309905466","0.498253185367859","0.991471434443074","0.999413927452184","0.968904761904762","0.84518813147392","0.966467464906613","0.97121108529005","0.900380952380952","0","3.37808285507937e-107","0.967844298709541","0.97848948374761","0.997547015535568","0.770998116760828","0.997547015535568","0.967844298709541","0.982471210372319","0.900380952380952","0.871428571428571","0.873571428571429","0.973166891228575","0.995736412218002"
"174","5","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","50","0.991060419235512","0.982120838471023","0.988984585696074","0.992833742651251","0.5","0","0.283669489407021","0.989930127414714","0.992190711056309","0.992173017507724","0.98995283986057","0.992173017507724","0.989930127414714","0.991050303466722","0.5","0.494965063707357","0.498869708179203","0.991060419235512","0.999426175130995","0.966238095238095","0.83355488751445","0.963706011570333","0.968640016791417","0.900380952380952","2.74879360500918e-291","1.18782920295931e-117","0.964988364713349","0.977533460803059","0.997430711201006","0.755448836350203","0.997430711201006","0.964988364713349","0.980941372543749","0.900380952380952","0.868857142857143","0.871095238095238","0.971260912758204","0.99561685878811"
"175","6","baseLine","1","0.3","100","0.05","0.01","50","0.999","0.994469015896993","0.998678159881222","0.999260105767238","0.899224489795918","0","0.00020377845956151","0.999750351777041","0.992304576751721","0.999138107010819","0.99776013031969","0.999138107010819","0.999750351777041","0.999444135630906","0.899224489795918","0.899","0.899775510204082","0.996027464264381","0.999902533873851","0.993238095238095","0.96112887381666","0.992034816667475","0.994301596712822","0.902285714285714","0","3.07149726009866e-07","0.997888959256914","0.950292397660819","0.994634402945818","0.979899497487437","0.994634402945818","0.997888959256914","0.996259023130829","0.902285714285714","0.900380952380952","0.905238095238095","0.974090678458866","0.998163898651938"
"176","6","briSelection","1","0.3","100","0.05","0.01","50","0.995544754961523","0.991089509923046","0.994023606644432","0.99676100172053","0.5","0","1","0.995544754961523","0.995544754961523","0.995544754961523","0.995544754961523","0.995544754961523","0.995544754961523","0.995544754961523","0.5","0.497772377480761","0.5","0.995544754961523","0.999805937078666","0.622333333333333","0.207948223950474","0.615735964972686","0.628896820850522","0.902285714285714","1","0","0.583755541481951","0.978557504873294","0.996037820801441","0.202930773117736","0.996037820801441","0.583755541481951","0.736099557448508","0.902285714285714","0.526714285714286","0.528809523809524","0.781156523177623","0.858898093314585"
"177","6","briSelectionPlusPlus","1","0.3","100","0.05","0.01","50","0.995443499392467","0.990886998784933","0.993907742448727","0.996674573624","0.5","0","0.00729035809153563","0.997367355204536","0.993519643580397","0.993544482549929","0.997357186420004","0.993544482549929","0.997367355204536","0.995452248610409","0.5","0.498683677602268","0.50192385581207","0.995443499392467","0.999718953254458","0.982047619047619","0.903415525659629","0.980159759620076","0.983800291873762","0.902285714285714","0","2.33082127935857e-37","0.983481106185349","0.968810916179337","0.996577357077919","0.863972186006084","0.996577357077919","0.983481106185349","0.989985921853003","0.902285714285714","0.887380952380952","0.890428571428571","0.976146011182343","0.99641478000116"
"178","6","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","50","0.994937221547185","0.98987444309437","0.993330740720973","0.996240042554842","0.5","0","0.0659920550593478","0.996354799513973","0.993519643580397","0.993537964458804","0.996344435418359","0.993537964458804","0.996354799513973","0.994944388270981","0.5","0.498177399756987","0.501417577966788","0.994937221547185","0.999612776394075","0.979190476190476","0.889366640472468","0.977168348284228","0.98107837859228","0.902285714285714","0","1.60809362805218e-48","0.980367321089297","0.968323586744639","0.996513062603937","0.842306061890632","0.996513062603938","0.980367321089297","0.988374258426667","0.902285714285714","0.884571428571429","0.887666666666667","0.974345453916968","0.995861416244973"
"179","6","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","50","0.996658566221142","0.993317132442284","0.99531055602099","0.997698828311942","0.5","0","0.00172795077416905","0.998582422033212","0.994734710409072","0.994754892071818","0.998576946533848","0.994754892071818","0.998582422033212","0.9966649823143","0.5","0.499291211016606","0.50192385581207","0.996658566221142","0.999718174049998","0.983238095238095","0.909315639283523","0.981409510469287","0.984931080500311","0.902285714285714","0","4.98823657730647e-32","0.984853282668355","0.968323586744639","0.996528890312934","0.873790677220756","0.996528890312934","0.984853282668355","0.99065668630886","0.902285714285714","0.888619047619048","0.891714285714286","0.976588434706497","0.996929127568176"
"180","6","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","50","0.995139732685298","0.990279465370595","0.993561096741763","0.996414312943846","0.5","0","0.112351197690464","0.993924665856622","0.996354799513973","0.996345919610231","0.993939393939394","0.996345919610231","0.993924665856622","0.995133819951338","0.5","0.496962332928311","0.498784933171324","0.995139732685298","0.999713457812476","0.980666666666667","0.897319348532093","0.978712595622657","0.982486020323164","0.902285714285714","0","9.56873335544171e-54","0.9810534093308","0.977095516569201","0.997477999570723","0.848138747884941","0.997477999570723","0.9810534093308","0.989197530864197","0.902285714285714","0.885190476190476","0.887428571428571","0.97907446295","0.996904822822778"
"181","7","baseLine","1","0.3","100","0.05","0.01","50","0.998489795918367","0.991716494412394","0.998104442804233","0.998813984662432","0.898081632653061","0","1.68464444590375e-07","0.999681861564332","0.987985582699239","0.998637973304277","0.997170573969281","0.998637973304277","0.999681861564332","0.999159644779577","0.898081632653061","0.897795918367347","0.899020408163265","0.993833722131786","0.999915441865238","0.992666666666667","0.959652111875087","0.991418045388241","0.993775821602128","0.897761904761905","0","0.000152251564577414","0.997188776322071","0.952957615277131","0.994656367387969","0.974749880895665","0.994656367387969","0.997188776322071","0.99592096201727","0.897761904761905","0.895238095238095","0.900047619047619","0.975073195799601","0.998544891393815"
"182","7","briSelection","1","0.3","100","0.05","0.01","50","0.988486183420104","0.976972366840208","0.986195379932844","0.990485062929451","0.5","0","0.351075702955503","0.989587505006007","0.987384861834201","0.987412587412588","0.989564519365844","0.987412587412587","0.989587505006007","0.988498849884988","0.5","0.494793752503004","0.501101321585903","0.988486183420104","0.999127908235578","0.526809523809524","0.150311696112175","0.520029604062578","0.533582019549983","0.897761904761905","1","0","0.475096801570042","0.980903586399627","0.99544343187375","0.175470754874188","0.99544343187375","0.475096801570042","0.643208502387706","0.897761904761905","0.42652380952381","0.42847619047619","0.728000193984835","0.825018860528832"
"183","7","briSelectionPlusPlus","1","0.3","100","0.05","0.01","50","0.992591109331197","0.985182218662395","0.990707626728055","0.994178079236504","0.5","0","1","0.992591109331197","0.992591109331197","0.992591109331197","0.992591109331197","0.992591109331197","0.992591109331197","0.992591109331197","0.5","0.496295554665599","0.5","0.992591109331197","0.999663673300231","0.970952380952381","0.856724259338799","0.968590956914532","0.973182201515731","0.897761904761905","0","6.40789173364868e-93","0.970402588447462","0.975780158360503","0.997165749168801","0.789672069355447","0.997165749168801","0.970402588447462","0.983602150537634","0.897761904761905","0.871190476190476","0.873666666666667","0.973091373403983","0.996707100020355"
"184","7","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","50","0.992490989187024","0.984981978374049","0.990596359429174","0.994089238459445","0.5","0","0.817361331385177","0.992791349619543","0.992190628754505","0.992195317190314","0.992787016629934","0.992195317190314","0.992791349619543","0.992493243919527","0.5","0.496395674809772","0.500300360432519","0.992490989187024","0.999645509733827","0.971952380952381","0.861423664414968","0.969629078950457","0.974143769389626","0.897761904761905","0","7.78948079934641e-93","0.971198217790272","0.978574755472753","0.997494007409022","0.794629349470499","0.997494007409022","0.971198217790272","0.984170496385283","0.897761904761905","0.871904761904762","0.874095238095238","0.974886486631512","0.99644235963726"
