"","dataSetName","functionName","nTrainningPoints","compTime","seed","trainAndTestRatio","maxit","learnRate","momentum","networkSize","train.Accuracy","train.Kappa","train.AccuracyLower","train.AccuracyUpper","train.AccuracyNull","train.AccuracyPValue","train.McnemarPValue","train.Sensitivity","train.Specificity","train.Pos.Pred.Value","train.Neg.Pred.Value","train.Precision","train.Recall","train.F1","train.Prevalence","train.Detection.Rate","train.Detection.Prevalence","train.Balanced.Accuracy","train.AUC","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","test.Sensitivity","test.Specificity","test.Pos.Pred.Value","test.Neg.Pred.Value","test.Precision","test.Recall","test.F1","test.Prevalence","test.Detection.Rate","test.Detection.Prevalence","test.Balanced.Accuracy","test.AUC"
"510","5 vs ALL","briSelectionPlusPlusLogNeg","8862","8.10952496528625","1","0.3","25","0.05","0.01","25-5","0.930828255472805","0.86165651094561","0.92534578408619","0.936025393697069","0.5","0","0.00214337677699467","0.922139471902505","0.939517039043105","0.938447404685347","0.923469387755102","0.938447404685347","0.922139471902505","0.930221969265794","0.5","0.461069735951253","0.4913112164297","0.930828255472805","0.0232318708575499","0.914142857142857","0.61622245316876","0.910272384801709","0.917898230876576","0.910380952380952","0.02837374300361","5.45841439631381e-291","0.912333926142902","0.932518597236982","0.992771358643064","0.511512678519382","0.992771358643065","0.912333926142902","0.950854526126421","0.910380952380952","0.830571428571429","0.836619047619048","0.922426261689942","0.0287590415317633"
"511","5 vs ALL","baseLineRemove","8862","7.93148112297058","1","0.3","25","0.05","0.01","25-5","0.985894831866396","0.971789663732792","0.983217078611278","0.988245707834889","0.5","0","0.0318231273864901","0.988715865493117","0.983073798239675","0.983168761220826","0.988651838402179","0.983168761220826","0.988715865493117","0.985934511083605","0.5","0.494357932746558","0.502821033626721","0.985894831866396","0.0013687647516948","0.40647619047619","0.0829218025040512","0.399822544307914","0.413155736937569","0.910380952380952","1","0","0.350141228161942","0.97874601487779","0.994059994059994","0.129118183092668","0.994059994059994","0.350141228161942","0.517870957759554","0.910380952380952","0.318761904761905","0.320666666666667","0.664443621519866","0.171752402635281"
"512","0 vs ALL","baseLine","49000","43.8254916667938","1","0.3","25","0.05","0.01","25-5","0.996612244897959","0.980697783617665","0.996056980127035","0.997107317996465","0.902408163265306","0","0.00408196788340435","0.998552625627573","0.978670012547051","0.997695227765727","0.986509274873525","0.997695227765727","0.998552625627573","0.998123742568438","0.902408163265306","0.901102040816326","0.903183673469388","0.988611319087312","0.999342687693926","0.994428571428571","0.969197524428733","0.993326484500971","0.995390162567855","0.899","0","0.0960923294556731","0.997404523544679","0.967939651107968","0.9964017356334","0.976688867745004","0.9964017356334","0.997404523544679","0.996902877412182","0.899","0.896666666666667","0.899904761904762","0.982672087326324","0.998785910690227"
"513","0 vs ALL","briSelection","9564","8.43562459945679","1","0.3","25","0.05","0.01","25-5","0.995608531994981","0.991217063989962","0.994068597583828","0.9968332380011","0.5","0","0.000386730785905559","0.993099121706399","0.998117942283563","0.998108448928121","0.993133583021224","0.998108448928121","0.993099121706399","0.99559748427673","0.5","0.4965495608532","0.497490589711418","0.995608531994981","0.000119164628404894","0.838285714285714","0.477893012345155","0.833235386383113","0.843242210572087","0.899","1","0","0.820753217861116","0.994342291371994","0.99922615592958","0.38394320043692","0.99922615592958","0.820753217861116","0.901238876286861","0.899","0.737857142857143","0.738428571428571","0.907547754616555","0.0132380062822972"
"514","0 vs ALL","briSelectionPlusPlus","9564","8.60294556617737","1","0.3","25","0.05","0.01","25-5","0.985152655792555","0.970305311585111","0.9825232667411","0.987480154015219","0.5","0","3.07149726009866e-07","0.991635299038059","0.978670012547051","0.978943022295623","0.991525423728814","0.978943022295623","0.991635299038059","0.985248285892375","0.5","0.49581764951903","0.506482643245504","0.985152655792555","0.998464153792951","0.985476190476191","0.923157699548117","0.98376536651307","0.987050611985099","0.899","0","1.14177304502528e-28","0.986757773187139","0.974068835454974","0.997056304859773","0.892055267702936","0.997056304859773","0.986757773187139","0.991880307749647","0.899","0.887095238095238","0.889714285714286","0.980413304321057","0.996690604567029"
"515","0 vs ALL","briSelectionPlusPlusNeg","9564","8.53750729560852","1","0.3","25","0.05","0.01","25-5","0.987871183605186","0.975742367210372","0.985470269634955","0.989967653985743","0.5","0","1","0.987871183605186","0.987871183605186","0.987871183605186","0.987871183605186","0.987871183605186","0.987871183605186","0.987871183605186","0.5","0.493935591802593","0.5","0.987871183605186","0.000911423554207268","0.981142857142857","0.902714988819594","0.979211325786895","0.982939510387732","0.899","0","1.54856765244071e-58","0.980984162296732","0.982555398396983","0.998006143234359","0.853049529267294","0.998006143234359","0.980984162296732","0.989421946789187","0.899","0.881904761904762","0.883666666666667","0.981769780346857","0.00246952233758256"
"516","0 vs ALL","briSelectionPlusPlusLog","9564","8.48241353034973","1","0.3","25","0.05","0.01","25-5","0.987871183605186","0.975742367210372","0.985470269634955","0.989967653985743","0.5","0","0.163705979832896","0.989544123797574","0.986198243412798","0.986244268445186","0.989509022240873","0.986244268445186","0.989544123797574","0.987891440501044","0.5","0.494772061898787","0.501672940192388","0.987871183605186","0.998960753249893","0.982761904761905","0.910506311777221","0.980909351875383","0.984479024331772","0.899","0","4.15056061808767e-52","0.982732136236029","0.983026874115983","0.998063370810695","0.864786395686437","0.998063370810695","0.982732136236029","0.990338422120209","0.899","0.883476190476191","0.885190476190476","0.982879505176006","0.997253658307194"
"517","0 vs ALL","briSelectionPlusPlusLogNeg","9564","8.21342349052429","1","0.3","25","0.05","0.01","25-5","0.987348389795065","0.97469677959013","0.984901617623649","0.989491231222255","0.5","0","0.203114836343132","0.988916771225429","0.985780008364701","0.985824473629352","0.988881896370883","0.985824473629352","0.988916771225429","0.987368201273619","0.5","0.494458385612714","0.501568381430364","0.987348389795065","0.998699312614693","0.983380952380952","0.913361236476657","0.981559627792919","0.985066627320541","0.899","0","1.13332636891565e-46","0.983632607659304","0.981140971239981","0.99785061794734","0.870711297071129","0.99785061794734","0.983632607659304","0.990690602576756","0.899","0.884285714285714","0.886190476190476","0.982386789449643","0.997259626986512"
"518","0 vs ALL","baseLineRemove","9564","8.38031935691833","1","0.3","25","0.05","0.01","25-5","0.990694270179841","0.981388540359682","0.988560803818213","0.992520259013432","0.5","0","0.524777251099604","0.991426181514011","0.989962358845671","0.989977030695344","0.991413612565445","0.989977030695343","0.991426181514011","0.99070107616759","0.5","0.495713090757005","0.50073191133417","0.990694270179841","0.999192829096845","0.943238095238095","0.74712020403496","0.940022896639969","0.946329896047799","0.899","3.13212160840139e-117","1.01790529722604e-233","0.938556067588326","0.984912776991985","0.998197284660019","0.642967066789781","0.998197284660019","0.938556067588326","0.967458367458368","0.899","0.843761904761905","0.845285714285714","0.961734422290155","0.99405422143086"
"519","4 vs ALL","baseLine","49000","43.5265848636627","1","0.3","25","0.05","0.01","25-5","0.994122448979592","0.96647406995478","0.993405310969937","0.99478005778881","0.902979591836735","0","0.768278203545834","0.996677665777697","0.970340765671014","0.996812839059674","0.969117647058824","0.996812839059675","0.996677665777697","0.996745247835816","0.902979591836735","0.899979591836735","0.902857142857143","0.983509215724356","0.998768858760001","0.990809523809524","0.948295037471746","0.989424826316396","0.992055663527704","0.901428571428571","0","1","0.994875858425779","0.953623188405797","0.994928416715093","0.953162723322067","0.994928416715093","0.994875858425779","0.994902136876304","0.901428571428571","0.896809523809524","0.901380952380952","0.974249523415788","0.998028842595783"
"520","4 vs ALL","briSelection","9508","8.51201152801514","1","0.3","25","0.05","0.01","25-5","0.968132099284813","0.936264198569626","0.964402400854659","0.971571250357768","0.5","0","0.000567037576270723","0.974547749263778","0.961716449305848","0.962201453790239","0.974216918815257","0.962201453790239","0.974547749263778","0.968335249242345","0.5","0.487273874631889","0.506415649978965","0.968132099284813","0.994702067864291","0.815190476190476","0.421723051170283","0.809873519041134","0.820420035932693","0.901428571428571","1","0","0.799471737982039","0.958937198067633","0.994414876141665","0.343366199619443","0.994414876141665","0.799471737982039","0.886350991244253","0.901428571428571","0.720666666666667","0.724714285714286","0.879204468024836","0.94437565554254"
"521","4 vs ALL","briSelectionPlusPlus","9508","8.69750022888184","1","0.3","25","0.05","0.01","25-5","0.979385780395456","0.958771560790913","0.976325884814788","0.982146809065898","0.5","0","0.720984861901671","0.978754732856542","0.980016827934371","0.979991575400168","0.978781512605042","0.979991575400168","0.978754732856542","0.97937276362871","0.5","0.489377366428271","0.499368952461085","0.979385780395456","0.99522181263472","0.95752380952381","0.79517473130625","0.954708312819365","0.960211745433755","0.901428571428571","1.92357797153238e-203","1.87008993574794e-148","0.95594294770206","0.971980676328502","0.996805111821086","0.70695713281799","0.996805111821086","0.95594294770206","0.975946499838205","0.901428571428571","0.861714285714286","0.864476190476191","0.963961812015281","0.992047040839503"
"522","4 vs ALL","briSelectionPlusPlusNeg","9508","8.38349008560181","1","0.3","25","0.05","0.01","25-5","0.971497686159024","0.942995372318048","0.967952479933389","0.974749946741659","0.5","0","0.114247197698213","0.97433740008414","0.968657972233908","0.968834971763229","0.974190818701079","0.968834971763229","0.97433740008414","0.971578395385422","0.5","0.48716870004207","0.502839713925116","0.971497686159024","0.991468646114098","0.967190476190476","0.834112382583692","0.964691751724048","0.96955874975397","0.901428571428571","2.49014315243966e-294","1.16002082728418e-88","0.967934495509773","0.960386473429952","0.995544688943222","0.766088631984586","0.995544688943222","0.967934495509773","0.981545466720236","0.901428571428571","0.872523809523809","0.876428571428571","0.964160484469862","0.991531666373188"
"523","4 vs ALL","briSelectionPlusPlusLog","9508","8.28269529342651","1","0.3","25","0.05","0.01","25-5","0.972339082877577","0.944678165755154","0.968841844886425","0.975542766209902","0.5","0","0.323837659149078","0.974127050904501","0.970551114850652","0.970656046950325","0.974034198860038","0.970656046950325","0.974127050904501","0.97238845144357","0.5","0.487063525452251","0.501787968026925","0.972339082877577","0.993178938923341","0.963952380952381","0.820652420396954","0.96134231696188","0.966432971778579","0.901428571428571","3.18001037771151e-261","3.29387116133658e-108","0.96391970417327","0.964251207729469","0.995960919163801","0.745054124673385","0.995960919163801","0.96391970417327","0.979678397895359","0.901428571428571","0.868904761904762","0.872428571428571","0.964085455951369","0.99218311296896"
"524","4 vs ALL","briSelectionPlusPlusLogNeg","9508","8.20131802558899","1","0.3","25","0.05","0.01","25-5","0.971813209928481","0.943626419856963","0.96828589991643","0.975047346406712","0.5","0","0.359524862139347","0.970130416491376","0.973496003365587","0.973406500633179","0.970230607966457","0.973406500633179","0.970130416491376","0.971765697429414","0.5","0.485065208245688","0.498317206562894","0.971813209928481","0.992931179093433","0.967190476190476","0.83468757219351","0.964691751724048","0.96955874975397","0.901428571428571","2.49014315243966e-294","1.00582474571697e-94","0.967459059693608","0.964734299516908","0.996029803665633","0.76425564485266","0.996029803665633","0.967459059693608","0.981536565104376","0.901428571428571","0.872095238095238","0.875571428571429","0.966096679605258","0.992468833816936"
"525","4 vs ALL","baseLineRemove","9508","8.2688512802124","1","0.3","25","0.05","0.01","25-5","0.99537231804796","0.990744636095919","0.993792478463777","0.996635565825912","0.5","0","0.174844433610415","0.996424063946151","0.994320572149769","0.994332493702771","0.99641652613828","0.994332493702771","0.996424063946151","0.995377180079849","0.5","0.498212031973075","0.501051745898191","0.99537231804796","0.999533683213251","0.722809523809524","0.304941708034919","0.71670119401464","0.728856120876802","0.901428571428571","1","0","0.693502377179081","0.990821256038647","0.998554803377196","0.261174073602445","0.998554803377196","0.693502377179081","0.818530411198055","0.901428571428571","0.625142857142857","0.626047619047619","0.842161816608864","0.977719771035419"
"526","1 vs ALL","baseLine","49000","42.7397062778473","1","0.3","25","0.05","0.01","25-5","0.996163265306122","0.980938623559716","0.995575196167287","0.996691287751276","0.886040816326531","0","0.00278765333533829","0.998318592224065","0.979405444126075","0.997353766855355","0.986827859978347","0.997353766855355","0.998318592224065","0.997835946313051","0.886040816326531","0.884551020408163","0.886897959183673","0.98886201817507","0.999102084887565","0.995666666666667","0.97765206698383","0.994682254512166","0.996509678424969","0.890809523809524","0","0.0934924836898356","0.998022130753194","0.976450065416485","0.997116000854518","0.983743409490334","0.997116000854518","0.998022130753194","0.997568860035799","0.890809523809524","0.889047619047619","0.891619047619048","0.987236098084839","0.999638513919674"
"527","1 vs ALL","briSelection","11168","9.81648325920105","1","0.3","25","0.05","0.01","25-5","0.975196991404012","0.950393982808023","0.972140908949052","0.9780017733059","0.5","0","0.00117638201944679","0.970272206303725","0.980121776504298","0.979924036896365","0.970562156410711","0.979924036896365","0.970272206303725","0.975074237379646","0.5","0.485136103151862","0.495075214899713","0.975196991404012","0.00458292688996806","0.988095238095238","0.940555758144048","0.986535004505131","0.989518067606545","0.890809523809524","0","3.79226982739889e-22","0.989201903030951","0.979066724814653","0.997412817334124","0.91744993870045","0.997412817334124","0.989201903030951","0.993290391841116","0.890809523809524","0.881190476190476","0.883476190476191","0.984134313922802","0.00141064895656854"
"528","1 vs ALL","briSelectionPlusPlus","11168","9.6590428352356","1","0.3","25","0.05","0.01","25-5","0.990956303724928","0.981912607449857","0.989021793676834","0.992627895613123","0.5","0","1.78657808210083e-06","0.995343839541547","0.986568767908309","0.986685602698385","0.995302619692864","0.986685602698385","0.995343839541547","0.990995809931354","0.5","0.497671919770774","0.504387535816619","0.990956303724928","0.999338957602975","0.980047619047619","0.904199445974693","0.978064682686553","0.98189604541241","0.890809523809524","0","2.89880573636038e-72","0.978938365317795","0.989097252507632","0.99863671065547","0.851990984222389","0.99863671065547","0.978938365317795","0.988689431772169","0.890809523809524","0.872047619047619","0.873238095238095","0.984017808912714","0.99845469712882"
"529","1 vs ALL","briSelectionPlusPlusNeg","11168","9.96379685401917","1","0.3","25","0.05","0.01","25-5","0.985315186246418","0.970630372492837","0.982908581569445","0.987463654745129","0.5","0","0.101041662579592","0.987285100286533","0.983345272206304","0.983410631466286","0.987234807623157","0.983410631466286","0.987285100286533","0.985344057193923","0.5","0.493642550143266","0.501969914040115","0.985315186246418","0.997576509275375","0.991","0.954732042432762","0.989628567851418","0.992232786828508","0.890809523809524","0","1.11098185093613e-16","0.991874699310419","0.983863933711295","0.998009896729776","0.93687707641196","0.998009896729776","0.991874699310419","0.994932840022521","0.890809523809524","0.883571428571429","0.885333333333333","0.987869316510857","0.999136802199391"
"530","1 vs ALL","briSelectionPlusPlusLog","11168","9.71422719955444","1","0.3","25","0.05","0.01","25-5","0.987195558739255","0.97439111747851","0.984933781389043","0.989197741862651","0.5","0","1.3709778396215e-05","0.991941260744986","0.982449856733524","0.982614866063509","0.991864039052613","0.982614866063509","0.991941260744986","0.987256037786294","0.5","0.495970630372493","0.504745702005731","0.987195558739255","0.998698055639937","0.987857142857143","0.939669609828326","0.986282549443037","0.98929442686278","0.890809523809524","0","1.80348028703985e-29","0.988346608221521","0.983863933711295","0.998002806866026","0.911883589329021","0.998002806866026","0.988346608221521","0.993151236806059","0.890809523809524","0.880428571428571","0.882190476190476","0.986105270966408","0.998656654688079"
"531","1 vs ALL","briSelectionPlusPlusLogNeg","11168","10.0214233398438","1","0.3","25","0.05","0.01","25-5","0.988359598853868","0.976719197707736","0.986193078070272","0.990265567172636","0.5","0","0.334663120692419","0.987285100286533","0.989434097421203","0.989411342426418","0.987312365975697","0.989411342426418","0.987285100286533","0.988347077805665","0.5","0.493642550143266","0.498925501432665","0.988359598853868","0.00118478989294012","0.984380952380952","0.923849010630824","0.98261139485511","0.986014505271776","0.890809523809524","0","4.8380129515865e-55","0.983642486769658","0.990405582206716","0.99880584052543","0.881257275902212","0.99880584052543","0.983642486769658","0.991166172906006","0.890809523809524","0.876238095238095","0.877285714285714","0.987024034488187","0.00107240559661394"
"532","1 vs ALL","baseLineRemove","11168","10.2000136375427","1","0.3","25","0.05","0.01","25-5","0.99955229226361","0.999104584527221","0.998955511382225","0.999854615046699","0.5","0","0.0736382701203028","1","0.999104584527221","0.999105385578816","1","0.999105385578816","1","0.999552492616128","0.5","0.5","0.50044770773639","0.99955229226361","0.999985151240548","0.774","0.390767294929158","0.7682817731036","0.779642283519345","0.890809523809524","1","0","0.746458544929705","0.998691670300916","0.999785207990263","0.325607848713209","0.999785207990263","0.746458544929705","0.854746893554508","0.890809523809524","0.664952380952381","0.665095238095238","0.872575107615311","0.993836762574865"
"533","9 vs ALL","baseLine","49000","43.819769859314","1","0.3","25","0.05","0.01","25-5","0.991591836734694","0.952476451455519","0.990743347913519","0.992381287348772","0.90069387755102","0","4.55375318992041e-09","0.996691892871709","0.945334977394164","0.993989243910155","0.969237252423093","0.993989243910155","0.996691892871709","0.995338733764764","0.90069387755102","0.897714285714286","0.903142857142857","0.971013435132936","0.997375366068859","0.988142857142857","0.932890243809782","0.986585513319518","0.989562777850648","0.900380952380952","0","9.16161721353691e-06","0.995292997672943","0.923518164435946","0.9915696295906","0.955962394854033","0.9915696295906","0.995292997672943","0.993427824847573","0.900380952380952","0.896142857142857","0.903761904761905","0.959405581054445","0.99638723135998"
"534","9 vs ALL","briSelection","9732","8.3913300037384","1","0.3","25","0.05","0.01","25-5","0.916974928072339","0.833949856144677","0.911315997879823","0.92238280908091","0.5","0","1.21123772928941e-10","0.935881627620222","0.898068228524455","0.901782178217822","0.933361811191798","0.901782178217822","0.935881627620222","0.918515530455829","0.5","0.467940813810111","0.518906699547883","0.916974928072339","0.974149753466896","0.68252380952381","0.235146612441418","0.676179226716754","0.688817831410919","0.900380952380952","1","0","0.660249629786334","0.883843212237094","0.980906733715722","0.223498126435392","0.980906733715722","0.660249629786334","0.789252410305042","0.900380952380952","0.59447619047619","0.606047619047619","0.772046421011714","0.826729651697805"
"535","9 vs ALL","briSelectionPlusPlus","9732","8.57942533493042","1","0.3","25","0.05","0.01","25-5","0.953041512535964","0.906083025071928","0.948649497441589","0.9571597568944","0.5","0","0.000537026468599979","0.945334977394164","0.960748047677764","0.960133583802964","0.946164743978952","0.960133583802964","0.945334977394164","0.95267681474578","0.5","0.472667488697082","0.4922934648582","0.953041512535964","0.0110708880445593","0.905666666666667","0.620307053225684","0.901633242116794","0.909587386769245","0.900380952380952","0.00518335636666535","0","0.8997249841337","0.959369024856597","0.995028367549862","0.514219830899308","0.995028367549863","0.8997249841337","0.944979863907791","0.900380952380952","0.810095238095238","0.814142857142857","0.929547004495148","0.0200606686254991"
"536","9 vs ALL","briSelectionPlusPlusNeg","9732","8.90436339378357","1","0.3","25","0.05","0.01","25-5","0.919749280723387","0.839498561446774","0.914173678814457","0.925072115167976","0.5","0","0.00525358232613776","0.92786683107275","0.911631730374024","0.91304347826087","0.926676415291414","0.91304347826087","0.92786683107275","0.920395474467435","0.5","0.463933415536375","0.508117550349363","0.919749280723387","0.969396197036602","0.936428571428571","0.703958322738417","0.933043963784273","0.939691739259632","0.900380952380952","4.37373055047692e-77","1.05397107226974e-141","0.940184049079755","0.902485659655832","0.988654691062789","0.625372639947002","0.988654691062788","0.940184049079755","0.963810349968825","0.900380952380952","0.84652380952381","0.856238095238095","0.921334854367793","0.972756291306481"
"537","9 vs ALL","briSelectionPlusPlusLog","9732","8.37329030036926","1","0.3","25","0.05","0.01","25-5","0.944307439375257","0.888614878750514","0.939565226366994","0.94878148731464","0.5","0","0.132741408678302","0.948006576243321","0.940608302507193","0.941044471644227","0.947619047619048","0.941044471644227","0.948006576243321","0.944512694512694","0.5","0.47400328812166","0.503699136868064","0.944307439375257","0.98402611272696","0.935333333333333","0.708135031361514","0.931922530121536","0.938623010521201","0.900380952380952","2.74017126134734e-72","1.51326248269681e-197","0.934842394753543","0.939770554493308","0.992922143579373","0.614759224515322","0.992922143579373","0.934842394753543","0.963007354944157","0.900380952380952","0.841714285714286","0.847714285714286","0.937306474623426","0.978600100375331"
"538","9 vs ALL","briSelectionPlusPlusLogNeg","9732","8.72861456871033","1","0.3","25","0.05","0.01","25-5","0.937422934648582","0.874845869297164","0.932427257720674","0.942154805976303","0.5","0","1.1167211846766e-19","0.914303329223181","0.960542540073983","0.958629605688429","0.918090748379493","0.958629605688429","0.914303329223181","0.935941937519722","0.5","0.457151664611591","0.476880394574599","0.937422934648582","0.0164209697830336","0.912761904761905","0.640421713772992","0.908864168033896","0.916544933456234","0.900380952380952","5.56418281681869e-10","0","0.907711021789719","0.958413001912046","0.994956521739131","0.534666666666667","0.99495652173913","0.907711021789719","0.949333480834117","0.900380952380952","0.817285714285714","0.821428571428571","0.933062011850882","0.0195995448020222"
"539","9 vs ALL","baseLineRemove","9732","8.63097667694092","1","0.3","25","0.05","0.01","25-5","0.993115495273325","0.98623099054665","0.991265055647414","0.994660736219004","0.5","0","0.0506171780523177","0.994862309905467","0.991368680641184","0.991398730288757","0.994844297793359","0.991398730288757","0.994862309905467","0.993127500256437","0.5","0.497431154952733","0.501746814632141","0.993115495273325","0.999229663236134","0.541190476190476","0.158081330704106","0.534421821909314","0.5479477240343","0.900380952380952","1","0","0.491696636344404","0.988527724665392","0.997425168973286","0.177069954619402","0.997425168973286","0.491696636344404","0.658684331715612","0.900380952380952","0.442714285714286","0.443857142857143","0.740112180504898","0.915245997424987"
"540","2 vs ALL","baseLine","49000","43.2689299583435","1","0.3","25","0.05","0.01","25-5","0.994571428571429","0.970031378163338","0.993880441048074","0.995202786564834","0.899224489795918","0","0.759170942664322","0.99704961191049","0.972458485216687","0.996913860397567","0.973641524736416","0.996913860397567","0.99704961191049","0.996981731532963","0.899224489795918","0.896571428571429","0.89934693877551","0.984754048563588","0.998367630250529","0.990571428571429","0.946108019126754","0.989170346209229","0.991834061114185","0.902285714285714","0","0.0128701719886474","0.99572514249525","0.942982456140351","0.993836915297092","0.959821428571428","0.993836915297092","0.99572514249525","0.994780132869345","0.902285714285714","0.898428571428571","0.904","0.969353799317801","0.995901525504705"
"541","2 vs ALL","briSelection","9876","8.98412537574768","1","0.3","25","0.05","0.01","25-5","0.992810854597003","0.985621709194006","0.99094040018795","0.994381072475521","0.5","0","0.0176173722345189","0.990684487646821","0.994937221547185","0.994915598942445","0.990723936277475","0.994915598942445","0.990684487646821","0.992795535261289","0.5","0.49534224382341","0.497873633049818","0.992810854597003","0.00069279478658082","0.613380952380952","0.201491938402661","0.606755458190575","0.61997504580452","0.902285714285714","1","0","0.573728097952291","0.97953216374269","0.99615137908916","0.199266382472489","0.99615137908916","0.573728097952291","0.728106895281471","0.902285714285714","0.517666666666667","0.519666666666667","0.77663013084749","0.142641593016858"
"542","2 vs ALL","briSelectionPlusPlus","9876","8.88804292678833","1","0.3","25","0.05","0.01","25-5","0.959092750101256","0.918185500202511","0.954997915007093","0.962913943348656","0.5","0","0.000190426562349226","0.966788173349534","0.951397326852977","0.952134024730754","0.966269025092555","0.952134024730754","0.966788173349534","0.959405144694534","0.5","0.483394086674767","0.507695423248279","0.959092750101256","0.0131596150303455","0.948809523809524","0.752819662481408","0.945742272679594","0.95175176426708","0.902285714285714","1.44778957126041e-135","3.86535963983605e-132","0.950443318556048","0.933723196881092","0.992504822265087","0.671103327495622","0.992504822265087","0.950443318556048","0.971018790607392","0.902285714285714","0.857571428571429","0.864047619047619","0.94208325771857","0.0239532910631374"
"543","2 vs ALL","briSelectionPlusPlusNeg","9876","8.73328638076782","1","0.3","25","0.05","0.01","25-5","0.964763061968408","0.929526123936816","0.960936334240952","0.968312425596975","0.5","0","6.18582937856611e-07","0.9742810854597","0.955245038477116","0.956081081081081","0.973781998348472","0.956081081081081","0.9742810854597","0.965095285857573","0.5","0.48714054272985","0.509518023491292","0.964763061968408","0.00975231796922585","0.951047619047619","0.762086130375214","0.948042479124153","0.953927096959056","0.902285714285714","2.82668369341492e-150","1.80508343210619e-126","0.952607135317712","0.936647173489279","0.992849284928493","0.681560283687944","0.992849284928493","0.952607135317712","0.972312001723767","0.902285714285714","0.85952380952381","0.865714285714286","0.944627154403495","0.0196234328197291"
"544","2 vs ALL","briSelectionPlusPlusLog","9876","8.93516707420349","1","0.3","25","0.05","0.01","25-5","0.962737950587282","0.925475901174565","0.958812851007108","0.96638702539738","0.5","0","9.22381849361243e-13","0.976711219117051","0.948764682057513","0.950157604412924","0.976041666666667","0.950157604412924","0.976711219117051","0.963251447972838","0.5","0.488355609558526","0.513973268529769","0.962737950587282","0.990224141853926","0.967428571428571","0.82937187181765","0.964938270510687","0.969788349073875","0.902285714285714","4.36131433008471e-291","1.37260899722905e-47","0.971923158116952","0.925925925925926","0.991813873330461","0.78125","0.991813873330461","0.971923158116952","0.981767779080925","0.902285714285714","0.876952380952381","0.884190476190476","0.948924542021439","0.982900878612688"
"545","2 vs ALL","briSelectionPlusPlusLogNeg","9876","8.52766847610474","1","0.3","25","0.05","0.01","25-5","0.958991494532199","0.917982989064398","0.954892069794201","0.962817343164221","0.5","0","2.40996932926609e-20","0.977926285945727","0.940056703118672","0.942243902439024","0.977057461587034","0.942243902439024","0.977926285945727","0.959753552618503","0.5","0.488963142972864","0.518934791413528","0.958991494532199","0.98720632399059","0.963142857142857","0.809142557616544","0.960505841532486","0.965650642318144","0.902285714285714","5.68453659045446e-248","1.34076678633569e-55","0.968017732742242","0.91812865497076","0.990923824959481","0.756626506024096","0.990923824959481","0.968017732742242","0.979336857280154","0.902285714285714","0.873428571428571","0.881428571428571","0.943073193856501","0.978764390981206"
"546","2 vs ALL","baseLineRemove","9876","8.81716465950012","1","0.3","25","0.05","0.01","25-5","0.988558120696638","0.977116241393277","0.986259656433923","0.99056123004028","0.5","0","0.187835535491209","0.987039287160794","0.990076954232483","0.990046719479992","0.987078538259641","0.990046719479992","0.987039287160794","0.988540715951729","0.5","0.493519643580397","0.498481166464156","0.988558120696638","0.00112804199370698","0.457523809523809","0.110857070274046","0.450768199558609","0.464291181977281","0.902285714285714","1","0","0.40062275701921","0.982943469785575","0.995410437975348","0.15081501420667","0.995410437975347","0.40062275701921","0.571310303303981","0.902285714285714","0.36147619047619","0.363142857142857","0.691783113402393","0.114813508274004"
"547","3 vs ALL","baseLine","49000","43.456451177597","1","0.3","25","0.05","0.01","25-5","0.991755102040816","0.953905637117979","0.990914417156214","0.992536719746746","0.898081632653061","0","1.95746588086346e-37","0.998341135299732","0.933720464557469","0.992522139887945","0.984586148648649","0.992522139887945","0.998341135299732","0.995423133567463","0.898081632653061","0.896591836734694","0.90334693877551","0.9660307999286","0.996318053599965","0.989","0.938905146985073","0.987495736940216","0.99036649093301","0.897761904761905","0","1.42035554758919e-09","0.996340105023073","0.924545877969259","0.9914493824554","0.966407010710808","0.9914493824554","0.996340105023073","0.993888727215006","0.897761904761905","0.89447619047619","0.902190476190476","0.960442991496166","0.995495757125255"
"548","3 vs ALL","briSelection","9988","9.18506860733032","1","0.3","25","0.05","0.01","25-5","0.9773728474169","0.9547456948338","0.974263326449079","0.980199505091919","0.5","0","0.258129521990969","0.979175010012014","0.975570684821786","0.975658419792498","0.979099678456592","0.975658419792498","0.979175010012014","0.977413551868879","0.5","0.489587505006007","0.501802162595114","0.9773728474169","0.996535530261464","0.562333333333333","0.169946267190164","0.555591518047057","0.569057886961313","0.897761904761905","1","0","0.515620856097173","0.972519795062878","0.993967280163599","0.186096256684492","0.993967280163599","0.515620856097173","0.679006740474278","0.897761904761905","0.462904761904762","0.465714285714286","0.744070325580026","0.80932634714525"
